Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1989","1989","tonnes","6539521","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1990","1990","tonnes","6198256","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1991","1991","tonnes","6007888","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1992","1992","tonnes","3453112","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1993","1993","tonnes","3020655","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1994","1994","tonnes","4873751","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1995","1995","tonnes","4614200","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1996","1996","tonnes","3911820","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1997","1997","tonnes","5258817","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1998","1998","tonnes","4898634","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1999","1999","tonnes","2638970","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2000","2000","tonnes","3692470","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2001","2001","tonnes","5196760","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2002","2002","tonnes","3910244","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2003","2003","tonnes","2941248","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2004","2004","tonnes","6006820","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2005","2005","tonnes","5088219","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2006","2006","tonnes","4376235","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2007","2007","tonnes","3986708","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2008","2008","tonnes","5630833","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2009","2009","tonnes","4419163","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2010","2010","tonnes","3745190","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2011","2011","tonnes","4107000","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2012","2012","tonnes","4010990","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2013","2013","tonnes","5058300","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2014","2014","tonnes","5261890","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2015","2015","tonnes","5331426","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2016","2016","tonnes","5603184","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2017","2017","tonnes","5246258","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2018","2018","tonnes","5258430","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2019","2019","tonnes","5377710","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2020","2020","tonnes","5121480","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2021","2021","tonnes","5290140","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1961","1961","ha","139534","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1962","1962","ha","127069","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1963","1963","ha","94169","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1964","1964","ha","86763","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1965","1965","ha","73720","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1966","1966","ha","53130","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1967","1967","ha","76810","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1968","1968","ha","90490","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1969","1969","ha","82555","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1970","1970","ha","94695","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1971","1971","ha","90934","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1972","1972","ha","67986","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1973","1973","ha","58478","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1974","1974","ha","57021","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1975","1975","ha","44575","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1976","1976","ha","50384","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1977","1977","ha","48400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1978","1978","ha","49412","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1979","1979","ha","48846","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1980","1980","ha","53000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1981","1981","ha","49300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1982","1982","ha","57100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1983","1983","ha","59000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1984","1984","ha","77300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1985","1985","ha","78100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1986","1986","ha","76100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1987","1987","ha","56900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1988","1988","ha","58600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1989","1989","ha","60700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1990","1990","ha","70100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1991","1991","ha","85700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1992","1992","ha","90600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1993","1993","ha","79200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1994","1994","ha","74100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1995","1995","ha","70700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1996","1996","ha","85700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1997","1997","ha","93900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1998","1998","ha","83800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1999","1999","ha","68100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2000","2000","ha","78000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2001","2001","ha","84900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2002","2002","ha","102700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2003","2003","ha","95700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2004","2004","ha","102700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2005","2005","ha","95200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2006","2006","ha","87500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2007","2007","ha","84300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2008","2008","ha","110700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2009","2009","ha","84500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2010","2010","ha","77800","A","Official figure"
